text,label,raw_label,true_label,true_name,pred_label,pred_name,prob_0_负向,prob_1_正向
发票为什么少了30元,1,1,1,正向,0,负向,0.8066204190254211,0.19337961077690125
味道太淡，建议多些酱料，辣椒太辣，不如换成黄瓜或者土豆丝,0,0,0,负向,1,正向,0.14256958663463593,0.8574303984642029
感觉太油了,1,1,1,正向,0,负向,0.6312525868415833,0.36874741315841675
很早以前就听说过宇宙卷饼，但是一直没时间吃到。不得不说宇宙卷饼包装让人眼前一亮，顿时觉得逼格提高了一个档次。土豆肉丝卷饼的吃起来比一般的摊卖的好吃一些，用了满减优惠之后很划算，总的来说挺不错的。,1,1,1,正向,0,负向,0.8038325309753418,0.19616754353046417
油太多了。服务态度好。,0,0,0,负向,1,正向,0.35707560181617737,0.642924427986145
送餐很准时,0,0,0,负向,1,正向,0.2985290288925171,0.7014709711074829
公司里十几个人，吃丽华快餐，吃一次，拉一次肚子，你们真的很缺德。,0,0,0,负向,1,正向,0.10973122715950012,0.8902687430381775
明明三个人吃饭，店员只拿了一双筷子。无语。建议还是去店里吃。,0,0,0,负向,1,正向,0.4466373920440674,0.5533625483512878
"冷了，饼太厚，口感很柴，锡箔纸包到饼内，很难撕开；,肘子，似乎不是肘子，是兽肉丁+肥肉丁",0,0,0,负向,1,正向,0.4940570592880249,0.5059428811073303
口味有些甜，不是我喜欢的口味，可以换其它口味试试,1,1,1,正向,0,负向,0.699390709400177,0.300609290599823
第三次下单，前两次很快很新鲜！今天又慢，质量又差！好的品质要保持才好,0,0,0,负向,1,正向,0.036266766488552094,0.9637332558631897
酸辣粉真难吃，只有酸味。,0,0,0,负向,1,正向,0.3348216712474823,0.6651783585548401
"啊吃完一股香菇味久久萦绕无法散去,南瓜粥不甜",1,1,1,正向,0,负向,0.6342248320579529,0.3657751977443695
等了有点久,1,1,1,正向,0,负向,0.6171726584434509,0.3828273415565491
阿邦半年好好咯哦不急,1,1,1,正向,0,负向,0.6851569414138794,0.3148430287837982
味道好，果子煎饼挺好的，套餐很划算。,0,0,0,负向,1,正向,0.022234724834561348,0.9777652621269226
经常取消订单无法配送,0,0,0,负向,1,正向,0.444492369890213,0.5555076599121094
咸水鸭太少味道一般！,1,1,1,正向,0,负向,0.5007935166358948,0.4992065131664276
卷饼不太好吃哦,1,1,1,正向,0,负向,0.6113734245300293,0.3886266052722931
领导说这是一个非常适合加班时候吃的略带文艺的小卷饼,1,1,1,正向,0,负向,0.6638261675834656,0.3361738622188568
"还行吧,，味道个人不是很喜欢，一般般吧",1,1,1,正向,0,负向,0.5819839835166931,0.4180160164833069
不太喜欢这个盖饭，还是卷饼比较好吃,0,0,0,负向,1,正向,0.09714769572019577,0.9028522372245789
天天吃，会不会长胖,1,1,1,正向,0,负向,0.6196552515029907,0.38034477829933167
"第一次点的时候,送餐慢，服务态度不好，隔了好久，在看评论都说送餐慢，我也很犹豫，不过抱着侥幸赌运气的成分在里面，试着又点了一次，没想到送餐速度跟我预定的时间刚好，菜也好吃。完美。满分。",1,1,1,正向,0,负向,0.9259708523750305,0.0740291103720665
不错～送餐很快～服务很好,0,0,0,负向,1,正向,0.015864647924900055,0.9841353297233582
感觉不是很好吃，有点亏，,0,0,0,负向,1,正向,0.20294161140918732,0.7970584034919739
物美价廉！给的量挺大的，味道也不错，好评！(不是说现在手机APP下单送清至口香糖么？为什么这个百度配送人员没给我?,1,1,1,正向,0,负向,0.938023567199707,0.061976369470357895
香菇鸡肉卷里没鸡肉。。。全是香菇,1,1,1,正向,0,负向,0.8172941207885742,0.1827058643102646
三十元的套餐看上去还没有商务套餐好,0,0,0,负向,1,正向,0.4969147741794586,0.5030851364135742
真的是不好吃，但是师傅送餐还比较快,0,0,0,负向,1,正向,0.4891341030597687,0.5108658671379089
太特么牛逼了，全是肉，卧槽！,1,1,1,正向,0,负向,0.6751962900161743,0.32480373978614807
肉有点腻了,1,1,1,正向,0,负向,0.6369615793228149,0.36303845047950745
口味挺好的，就是米饭再多点就好了。而且我也备注多加米饭了。,0,0,0,负向,1,正向,0.10200945287942886,0.8979905247688293
送餐员态度不好，餐送到了还要客户下楼取，你怎么不让客户直接去饭店取。餐品一直很好，请继续保持,0,0,0,负向,1,正向,0.22524231672286987,0.7747576832771301
嘿嘿把不错不错吧吧吧吧吧,1,1,1,正向,0,负向,0.6238894462585449,0.37611058354377747
每天都在吃，就是外卖小哥有点慢，老板能不能让你们外卖小哥把速度提升一点呢？,1,1,1,正向,0,负向,0.7959427833557129,0.20405727624893188
希望下次尽量按时送，不要太早了,1,1,1,正向,0,负向,0.5494775772094727,0.4505224823951721
"味道一如既往的好,就是粥碗变小了,米也少了说好11:15送达,结果12:30左右才收到",1,1,1,正向,0,负向,0.5371786952018738,0.462821364402771
这饭太给力，吃不完都,1,1,1,正向,0,负向,0.6544224619865417,0.34557756781578064
年糕好辣，不是微辣，果汁是苹果汁，送过来的没有石榴汁，好像快过期了，沙拉怎么好多水,1,1,1,正向,0,负向,0.9305428862571716,0.06945711374282837
就喜欢这个尖椒，猪脸变猪肉了,0,0,0,负向,1,正向,0.3908884525299072,0.609111487865448
蜗牛送餐速度，催了还挂电话！,0,0,0,负向,1,正向,0.2506829500198364,0.7493171095848083
有点咸。八宝菜更咸(>﹏<),1,1,1,正向,0,负向,0.8513297438621521,0.1486702561378479
点了乌冬面送来撒了，完全没包装好,0,0,0,负向,1,正向,0.4490772485733032,0.5509227514266968
就是配送大哥忘记给我拿吸管了⋯⋯其他都很棒。,1,1,1,正向,0,负向,0.8868815302848816,0.11311842501163483
送餐很快，可是为啥没餐具呢，用手吃？幸好送餐师傅给了两双百度餐具。,1,1,1,正向,0,负向,0.930178701877594,0.06982135772705078
菜少，送餐快。,0,0,0,负向,1,正向,0.22417724132537842,0.7758228182792664
味道还好，就是送餐太慢了,0,0,0,负向,1,正向,0.3247125446796417,0.6752874851226807
粉很好吃，但是订了卤蛋却没有。,0,0,0,负向,1,正向,0.20082730054855347,0.7991726994514465
还不错吧，配送小哥态度很好，速度略慢...肘子卷饼味道还是可以的，但是总觉得不像肘子更像红烧肉...,0,0,0,负向,1,正向,0.19495287537574768,0.8050471544265747
挺快的，但是味道不太好,0,0,0,负向,1,正向,0.21711264550685883,0.78288733959198
