text,label,raw_label,true_label,true_name,pred_label,pred_name,prob_0_负向,prob_1_正向
还不错，就是时间太长了，催单两次，菜味道还不错,0,0,0,负向,1,正向,0.4970839023590088,0.502916157245636
腐竹烧肉跟肥肠调味偏酸，量挺足,0,0,0,负向,1,正向,0.496628075838089,0.5033719539642334
说得再好也是虚的，只有自己吃了才知道。,1,1,1,正向,0,负向,0.9819022417068481,0.01809774711728096
肘子肉的很好，素的基本没有菜，只放了酱。送货速度还可以。不到一小时就到了。,1,1,1,正向,0,负向,0.9974972605705261,0.0025027741212397814
昨天送的肉丝的大,0,0,0,负向,1,正向,0.15806838870048523,0.8419316411018372
饭和丸子是热的，大酱汤冰凉，外卖小哥挺好,0,0,0,负向,1,正向,0.1375718116760254,0.8624281883239746
不到半个小时就送到了，超快,1,1,1,正向,0,负向,0.6276868581771851,0.37231311202049255
料很足，但是酱肉太咸了，饭点儿叫外卖等了一个多小时,0,0,0,负向,1,正向,0.3695644736289978,0.6304355263710022
味道不正宗,0,0,0,负向,1,正向,0.4944916069507599,0.5055083632469177
"肉卷吃的我有点腻,个人口味的问题吧,皮蛋瘦肉粥不错",1,1,1,正向,0,负向,0.9245678782463074,0.07543207705020905
煲仔饭一如既往的好吃，但是鸡煲味道一般!,0,0,0,负向,1,正向,0.2002481073141098,0.799751877784729
味道还不错，包装也不错，套餐有皮蛋瘦肉粥和老醋花生，但是送餐时间实在是有点不能忍。。。望改进,0,0,0,负向,1,正向,0.1333598792552948,0.8666400909423828
"东西好吃,送餐超级慢,送来都快死了,昨天挺快的今天慢的要死。。。",1,1,1,正向,0,负向,0.9562276005744934,0.0437723807990551
煎饼不适合外卖，时间稍长就软塌了，,1,1,1,正向,0,负向,0.6288845539093018,0.37111547589302063
没有放辣椒，吃着不是很爽,1,1,1,正向,0,负向,0.9052792191505432,0.09472079575061798
味道一般为什么没有酱……,1,1,1,正向,0,负向,0.9871153831481934,0.012884673662483692
卷很好吃，雞腿就沒什麼入味了，推薦到店裡面吃吧，送餐太慢了，如果是生意太好配送有困難，建議之後取消配送服務，別送了。,0,0,0,负向,1,正向,0.19851434230804443,0.8014856576919556
味道一般，但是服务和饭菜质量很好！,1,1,1,正向,0,负向,0.5143803954124451,0.48561960458755493
酱太多了，口味太重,1,1,1,正向,0,负向,0.775119960308075,0.22488005459308624
送外卖的小哥不认路啊，等的有点久啊,1,1,1,正向,0,负向,0.6138875484466553,0.3861124813556671
很快，而且送了番茄酱和纸巾,1,1,1,正向,0,负向,0.5747289657592773,0.42527106404304504
第一次用感觉太差了，比在店里吃少了一半的量,0,0,0,负向,1,正向,0.42663058638572693,0.5733693242073059
今天送餐小哥说第一次上班，本来挺生气的，后来也慢慢消去了，人家也一直赔礼道歉的，也就无所谓了，下午收到公司短信，说由于餐未按时送到，退我50%订单款作为补偿，心头顿时感觉暖暖哒，现如今只有这样的服务才能吸引人哈，但是想到那个第一天上班的送餐小哥，也挺不容易哒！,0,0,0,负向,1,正向,0.1537492722272873,0.8462507724761963
"你家不看备注的吗？我说了装两个袋,帮别人买的,还用一个袋,我怎么拿啊",1,1,1,正向,0,负向,0.9903510212898254,0.009648950770497322
不说别的这次速度满分，希望加大量吧。,1,1,1,正向,0,负向,0.9250339865684509,0.07496597617864609
稍微有点咸了,0,0,0,负向,1,正向,0.09332898259162903,0.9066709876060486
还行，就是速度好慢，一个多小时,1,1,1,正向,0,负向,0.9451805949211121,0.05481937900185585
饭菜做的不错，送餐速度有些慢，要是能快些就好了,0,0,0,负向,1,正向,0.33003562688827515,0.6699643135070801
看来以后订他们家的午餐应该从9点开始才行呀,0,0,0,负向,1,正向,0.47195106744766235,0.5280489325523376
从包装到味道总体还可以，就是小菜不怎么好吃，木耳还凑合，辣白菜根本不是那味儿！所以小菜再弄好点的话，还会多多支持！,0,0,0,负向,1,正向,0.3038597106933594,0.6961403489112854
速度很快，送了蘸酱，但是上次电话订餐没有送。孩子喜欢吃马盏糕和小笼包,1,1,1,正向,0,负向,0.8029487729072571,0.1970513015985489
牛蛙就三块.真的,0,0,0,负向,1,正向,0.31510788202285767,0.6848921179771423
还好，就是送的有点慢，饼都没有嚼劲了。,1,1,1,正向,0,负向,0.9704622626304626,0.029537731781601906
别的都很好，就是汤洒了。。。,0,0,0,负向,1,正向,0.13812567293643951,0.8618742823600769
比别家鸡排小,1,1,1,正向,0,负向,0.6440027356147766,0.3559972643852234
梅菜好多，海带味道怪怪的,0,0,0,负向,1,正向,0.31421080231666565,0.6857892274856567
下雨天送的有点晚了，饿了吃饭很香,0,0,0,负向,1,正向,0.04095761477947235,0.9590424299240112
很快。而且我就在一楼今天第一次给我送上门了，之前两次都是自己出去拿的,1,1,1,正向,0,负向,0.6524138450622559,0.34758615493774414
河粉量很大，配汤略咸,0,0,0,负向,1,正向,0.263887882232666,0.736112117767334
"饭店给下错单了,少送了2份,并且态度非常不好,配送员态度非常好,希望改善一下饭店的服务态度",0,0,0,负向,1,正向,0.2990410625934601,0.7009589076042175
肥牛有点硬,0,0,0,负向,1,正向,0.08080568164587021,0.9191943407058716
味道不错，多放蔬菜会更好吃，但是突然发现里面有一条头发，有点那种感觉，你懂的，以后多注意点，做饭的人把帽子带好，千万别再发生这样的事,0,0,0,负向,1,正向,0.08895128965377808,0.9110487699508667
3个小时……,1,1,1,正向,0,负向,0.9111418724060059,0.08885816484689713
"有点凉了,煎饼不热乎就好吃了,不过能在这雨夹雪的夜晚在屋里等待晚餐也是很爽的一件事儿",1,1,1,正向,0,负向,0.9385508298873901,0.06144919618964195
味道一般。没有想象的好吃。,1,1,1,正向,0,负向,0.7853149175643921,0.21468517184257507
排骨饭油腻的很,0,0,0,负向,1,正向,0.0988009050488472,0.9011991024017334
"为何没有发票,为何不开发票",1,1,1,正向,0,负向,0.9809929728507996,0.019007081165909767
还行，豆腐脑味道不行,1,1,1,正向,0,负向,0.9142202734947205,0.08577970415353775
味道还不错，就是菜品制作下一步就订单完成可以评价。。有点。。,0,0,0,负向,1,正向,0.13852548599243164,0.8614745140075684
快递员挺好，速度挺快,0,0,0,负向,1,正向,0.00894005037844181,0.9910599589347839
蟑螂还成对儿的啊,0,0,0,负向,1,正向,0.3172304630279541,0.6827695965766907
不错，服务很好,0,0,0,负向,1,正向,0.010697754099965096,0.9893022179603577
感谢送餐员大下雨就来,0,0,0,负向,1,正向,0.05567559227347374,0.9443243741989136
为什么圣代没有勺子？,1,1,1,正向,0,负向,0.9904727339744568,0.009527209214866161
粥木有勺子,1,1,1,正向,0,负向,0.5527002215385437,0.4472997188568115
京酱肉丝太咸了,1,1,1,正向,0,负向,0.5950505137443542,0.40494945645332336
我说辣一点是在凉面里。卷饼里的全部都是辣椒超级啦只有两片都是肥肉。啦的我喷火其他还好啦。吃了你家很多次了怎么能这样伤人心啊,1,1,1,正向,0,负向,0.9589378237724304,0.04106220230460167
订了个京酱肉丝，送来个鱼香肉丝,1,1,1,正向,0,负向,0.6829843521118164,0.3170155882835388
还不错，送餐师傅很给力！,0,0,0,负向,1,正向,0.051105789840221405,0.948894202709198
餐不错，速度慢,0,0,0,负向,1,正向,0.13190075755119324,0.8680992722511292
粉很好吃，就是配送员找不到位置还一直埋怨，送来时已经坨了！,0,0,0,负向,1,正向,0.01877003163099289,0.9812300205230713
高度评价！,1,1,1,正向,0,负向,0.5524362325668335,0.4475637972354889
"态度很好,地址填错了还是给我跑了一趟,没有表现出不愿意的样子,为了这个快递员,我写了评论",1,1,1,正向,0,负向,0.99406498670578,0.005935057532042265
总体还好了，就是油太大…,0,0,0,负向,1,正向,0.08322974294424057,0.9167702198028564
送的挺快的,0,0,0,负向,1,正向,0.22511470317840576,0.7748852372169495
虽然价格便宜，但是煎饼外卖真的不好吃！薄脆都不脆了，鸡柳也软了。。,0,0,0,负向,1,正向,0.09245987981557846,0.9075400829315186
海螺是剩了俩月的？难吃的要死…直接扔掉，第一次买，最后一次买,0,0,0,负向,1,正向,0.39667609333992004,0.6033239364624023
米饭再多一点，就更好了。,0,0,0,负向,1,正向,0.2522510886192322,0.7477489113807678
我订的是套餐，怎么只给我送单点的？,1,1,1,正向,0,负向,0.991071879863739,0.008928041905164719
"还可以吧,毕竟价格不高",0,0,0,负向,1,正向,0.2666816711425781,0.7333183288574219
"1、尖椒土豆丝，说好的尖椒呢。。。全是土豆丝。,2、大号的卷饼，有点太大了。。。。。。,3、粥不错",1,1,1,正向,0,负向,0.7012174725532532,0.29878249764442444
送餐少送了一份，打了电话又送一次，还赠送了果醋和粽子，没多少钱的东西让人家跑了两趟也挺不好意思！,0,1,0,负向,1,正向,0.27185407280921936,0.7281458973884583
纯素的，不是很好，感觉菜上撒的酱,1,1,1,正向,0,负向,0.9296556115150452,0.07034432888031006
菜挺好的，就是太慢，一个多小时才到,1,1,1,正向,0,负向,0.9907150268554688,0.00928503554314375
蔬菜沙拉没送,0,0,0,负向,1,正向,0.22080956399440765,0.7791904211044312
怎么说呢，最满意的是包装，哈哈，味道和想象的差好远，饼好硬，哎╮(╯▽╰)╭，不过挺便宜的,0,0,0,负向,1,正向,0.012532788328826427,0.9874672293663025
今天送餐时间还不错。就是小炒肉没几片肉，尖椒辣得没法吃。以后再也不订这家外卖了！,0,0,0,负向,1,正向,0.3287214934825897,0.6712785363197327
老汤捞饭味道有点奇怪，有点咸,0,0,0,负向,1,正向,0.20186276733875275,0.7981371879577637
肘子有点腻,0,0,0,负向,1,正向,0.2710338532924652,0.7289661765098572
没有到店好吃，区别好大，,0,0,0,负向,1,正向,0.46297726035118103,0.5370227694511414
非常方便。希望日后选择会越来越多。,1,1,1,正向,0,负向,0.5494669079780579,0.45053309202194214
今天的土豆是烂的，而且没有一滴油！！！,1,1,1,正向,0,负向,0.9925784468650818,0.007421494927257299
好奇怪的味道,0,0,0,负向,1,正向,0.056935496628284454,0.9430645108222961
包子涼的，湯涼的⋯,0,0,0,负向,1,正向,0.0925484448671341,0.9074515104293823
"还可以吧,味道可以再辣点",0,0,0,负向,1,正向,0.38962867856025696,0.6103713512420654
"这次送餐时间有些长,打电话去催,客服服务很好,送餐员服务也很好,菜也是热的,所以还是五星啦！不过土豆肉丝卷基本没有肉",1,1,1,正向,0,负向,0.9991436004638672,0.0008563778828829527
送餐速度比较快，但是少送了一份，只能让外卖小哥给退了，可是还是有一个人没吃上饭，有点坑～希望商家下次配餐时候认真一点,0,0,0,负向,1,正向,0.12824369966983795,0.8717562556266785
什么玩意，清汤寡水的！,0,0,0,负向,1,正向,0.22392632067203522,0.7760736346244812
还不错！这次点的是饭，没有立减的话，那就不值二十元这个价！,1,1,1,正向,0,负向,0.7566731572151184,0.2433268278837204
越来越慢了呢,1,1,1,正向,0,负向,0.8216446042060852,0.1783553510904312
"没有提供餐具，希望下次能改进。,送餐速度快",0,0,0,负向,1,正向,0.11293590068817139,0.8870641589164734
"等两个小时多,差点没饿死",1,1,1,正向,0,负向,0.9968974590301514,0.0031025612261146307
订过一次不想第二次,0,0,0,负向,1,正向,0.3137587606906891,0.6862411499023438
还不错，速度很快,0,0,0,负向,1,正向,0.010253696702420712,0.9897463321685791
"多搞活动哦,尖椒土豆丝没有味道。",1,1,1,正向,0,负向,0.8969272375106812,0.10307273268699646
还可以，就是量小点,0,0,0,负向,1,正向,0.2763665020465851,0.7236335277557373
好呲，但是锡纸不怎么保温的说。。。,1,1,1,正向,0,负向,0.6805770993232727,0.31942296028137207
速度有点慢,0,0,0,负向,1,正向,0.48604366183280945,0.5139563083648682
分量够，味道可以，送一次性手套和餐巾纸,1,1,1,正向,0,负向,0.6805749535560608,0.3194250762462616
味道下降很多，尤其是夹肉馍的饼不好,0,0,0,负向,1,正向,0.2293606549501419,0.7706393599510193
这个味道一般，不喜欢,1,1,1,正向,0,负向,0.9692701697349548,0.030729854479432106
味道好，送的也不慢，就是包装不严实，一个纸袋子也不封口,0,0,0,负向,1,正向,0.017093008384108543,0.9829069972038269
第二次吃，味道非常好。开始想买20张馅饼带回家，但是系统默认两个馅饼一个餐盒，想想要来10个餐盒有点恐惧只能作罢。请系统升级一下使包装可选。谢谢！,1,1,1,正向,0,负向,0.7462209463119507,0.25377899408340454
垃圾中的战斗机,0,0,0,负向,1,正向,0.3577474057674408,0.6422525644302368
卷饼味道有点淡，肘子瘦肉有点多，太有嚼劲,0,0,0,负向,1,正向,0.06423667818307877,0.9357632994651794
"帅,够快,对我胃口",1,1,1,正向,0,负向,0.9173169136047363,0.08268310129642487
担担面外卖过来就是一坨,0,0,0,负向,1,正向,0.2354808747768402,0.7645190954208374
烤馒头片太难吃了，感觉像没烤一样。手撕包菜太油...蜜汁鸡翅很好吃，但越来越小。烤虾也不错。烤尖椒插了一个根部都带着籽怎么吃嘛！,0,0,0,负向,1,正向,0.3532244861125946,0.646775484085083
味道还行，但是送得好慢,1,1,1,正向,0,负向,0.9341616630554199,0.06583836674690247
"送餐师傅很快,可是菜品一般,感觉都不新鲜",1,1,1,正向,0,负向,0.916833221912384,0.08316672593355179
"我想说我的皮蛋瘦肉粥呢,就光把卷饼送来了,粥呢？",1,1,1,正向,0,负向,0.905931830406189,0.09406819939613342
米饭一般，4块有点贵，小炒肉不错,1,1,1,正向,0,负向,0.5837199091911316,0.4162800908088684
发票为什么少了30元,1,1,1,正向,0,负向,0.9910127520561218,0.008987212553620338
感觉太油了,1,1,1,正向,0,负向,0.5851585865020752,0.4148414433002472
油太多了。服务态度好。,0,0,0,负向,1,正向,0.10314133018255234,0.8968586921691895
送餐很准时,0,0,0,负向,1,正向,0.10418793559074402,0.8958120346069336
公司里十几个人，吃丽华快餐，吃一次，拉一次肚子，你们真的很缺德。,0,0,0,负向,1,正向,0.062363095581531525,0.9376369118690491
送得很快。但是那晚筷乐家园餐盒装的鸭汤散发着臭味，没敢喝,0,0,0,负向,1,正向,0.1896762251853943,0.8103237748146057
口味有些甜，不是我喜欢的口味，可以换其它口味试试,1,1,1,正向,0,负向,0.994814932346344,0.005185082089155912
"啊吃完一股香菇味久久萦绕无法散去,南瓜粥不甜",1,1,1,正向,0,负向,0.9913881421089172,0.00861189141869545
等了有点久,1,1,1,正向,0,负向,0.5932241082191467,0.40677589178085327
阿邦半年好好咯哦不急,1,1,1,正向,0,负向,0.6159771084785461,0.38402292132377625
味道好，果子煎饼挺好的，套餐很划算。,0,0,0,负向,1,正向,0.0043789385817945,0.9956210255622864
毛血旺里火腿差，肥肠颜色偏重，毛肚牙碜，料还是很足的，味道还可以，其他都不错，米饭给的特多，好,0,0,0,负向,1,正向,0.2177448272705078,0.7822551727294922
少送了一碗南瓜粥，发现了第一时间打客服，客服说给我反应，然后再无联系。粥不贵，饼也不错～但是服务太无语！,0,0,0,负向,1,正向,0.08343195170164108,0.9165681004524231
经常取消订单无法配送,0,0,0,负向,1,正向,0.3640301823616028,0.6359698176383972
送餐越来越快啦！,1,1,1,正向,0,负向,0.8009739518165588,0.19902607798576355
"真心拜服了上海本帮特色，寡淡无味，量少的可怜，怀疑是给婴幼儿定量。再不会定这家一品了。,不过快递服务要点赞，快速贴心。",0,0,0,负向,1,正向,0.011846213601529598,0.9881537556648254
咸水鸭太少味道一般！,1,1,1,正向,0,负向,0.9498790502548218,0.05012093484401703
卷饼不太好吃哦,1,1,1,正向,0,负向,0.913861095905304,0.08613891899585724
领导说这是一个非常适合加班时候吃的略带文艺的小卷饼,1,1,1,正向,0,负向,0.5397003293037415,0.46029964089393616
"还行吧,，味道个人不是很喜欢，一般般吧",1,1,1,正向,0,负向,0.7643613815307617,0.2356385886669159
从下单到收到餐，142分钟，送到的粥洒了。。,0,0,0,负向,1,正向,0.3617790639400482,0.6382209658622742
不太喜欢这个盖饭，还是卷饼比较好吃,0,0,0,负向,1,正向,0.02891761064529419,0.9710823893547058
天天吃，会不会长胖,1,1,1,正向,0,负向,0.8730838298797607,0.12691614031791687
"第一次点的时候,送餐慢，服务态度不好，隔了好久，在看评论都说送餐慢，我也很犹豫，不过抱着侥幸赌运气的成分在里面，试着又点了一次，没想到送餐速度跟我预定的时间刚好，菜也好吃。完美。满分。",1,1,1,正向,0,负向,0.9988762736320496,0.001123705762438476
不错～送餐很快～服务很好,0,0,0,负向,1,正向,0.013577059842646122,0.9864229559898376
感觉不是很好吃，有点亏，,0,0,0,负向,1,正向,0.2379765659570694,0.762023389339447
物美价廉！给的量挺大的，味道也不错，好评！(不是说现在手机APP下单送清至口香糖么？为什么这个百度配送人员没给我?,1,1,1,正向,0,负向,0.8338882327079773,0.1661117821931839
香菇鸡肉卷里没鸡肉。。。全是香菇,1,1,1,正向,0,负向,0.9910820722579956,0.00891791470348835
太特么牛逼了，全是肉，卧槽！,1,1,1,正向,0,负向,0.9652657508850098,0.03473426774144173
肉有点腻了,1,1,1,正向,0,负向,0.5174763202667236,0.48252367973327637
口味挺好的，就是米饭再多点就好了。而且我也备注多加米饭了。,0,0,0,负向,1,正向,0.47257721424102783,0.5274227261543274
最近迷恋金桔柠檬茶啊！,1,1,1,正向,0,负向,0.7043152451515198,0.2956847846508026
纯素蔬菜卷，好多香菇，对不吃香菇的人来说，要疯了....,1,1,1,正向,0,负向,0.989773690700531,0.010226280428469181
"靠！！！一个小时！！！！！我都想不要了！！！就是觉得不道德！但是我道德了你们也靠点谱啊！,打电话过去，第一次说应该已经好了，应该是什么鬼！好没好不确定么！就在一百米不到的地方，难道还在路上二十分钟？！第二次更是奇葩，一听我催单没动静了，过一会儿电话繁忙，请稍后再拨！,好意思么！而且打电话过来，下去人还没到，我算发现了，之前根本没做我们的单是么？一个小时！大家以后定这家小心！",0,0,0,负向,1,正向,0.07989048957824707,0.9201095104217529
再送小哥超帅！！！！,1,1,1,正向,0,负向,0.5663585066795349,0.4336415231227875
希望下次尽量按时送，不要太早了,1,1,1,正向,0,负向,0.6823385953903198,0.31766143441200256
"味道一如既往的好,就是粥碗变小了,米也少了说好11:15送达,结果12:30左右才收到",1,1,1,正向,0,负向,0.6342606544494629,0.3657393157482147
微甜，本人不太爱吃,1,1,1,正向,0,负向,0.6239061951637268,0.3760937750339508
年糕好辣，不是微辣，果汁是苹果汁，送过来的没有石榴汁，好像快过期了，沙拉怎么好多水,1,1,1,正向,0,负向,0.9801955819129944,0.019804449751973152
就喜欢这个尖椒，猪脸变猪肉了,0,0,0,负向,1,正向,0.4539145231246948,0.5460854172706604
"皮厚,菜少粥不满",0,0,0,负向,1,正向,0.28696510195732117,0.7130349278450012
送餐很快，可是为啥没餐具呢，用手吃？幸好送餐师傅给了两双百度餐具。,1,1,1,正向,0,负向,0.5656654834747314,0.4343344569206238
菜少，送餐快。,0,0,0,负向,1,正向,0.33806121349334717,0.6619387269020081
粉很好吃，但是订了卤蛋却没有。,0,0,0,负向,1,正向,0.16024869680404663,0.8397512435913086
还不错吧，配送小哥态度很好，速度略慢...肘子卷饼味道还是可以的，但是总觉得不像肘子更像红烧肉...,0,0,0,负向,1,正向,0.09106547385454178,0.9089345932006836
又一次没筷子，不过快递员服务很好，只能说店家太不细致了。味道也很一般,0,0,0,负向,1,正向,0.4126429557800293,0.5873570442199707
煎饼果子，吉不可耐！吃吃吃！太像广告了吗？,1,1,1,正向,0,负向,0.5126733183860779,0.4873266816139221
第三次购买了,1,1,1,正向,0,负向,0.6087051033973694,0.391294926404953
吃了两次了，卷饼可满意，其他的一般,1,1,1,正向,0,负向,0.9703292846679688,0.02967078797519207
味道稍微咸点！整体不错！,0,0,0,负向,1,正向,0.028660845011472702,0.9713391065597534
送的有点慢，味道很好！,0,0,0,负向,1,正向,0.049335043877363205,0.9506649971008301
"送餐速度不错,冷面有点妥了。。",0,0,0,负向,1,正向,0.18547311425209045,0.8145269155502319
米饭太硬了，有的还没熟,1,1,1,正向,0,负向,0.8716232180595398,0.1283767819404602
好吃。但是送餐时间3小时,0,0,0,负向,1,正向,0.43845880031585693,0.5615411996841431
从人大的店来三义庙用了40分钟，但是是中午，店家也道歉了，理解,1,1,1,正向,0,负向,0.580031156539917,0.419968843460083
蘑菇鸡肉的超好吃，希望粥能甜点，配送师傅麻烦下次别在电梯间打电话了…根本没信号，建议可以发送短信通知！,1,1,1,正向,0,负向,0.7070381045341492,0.2929619252681732
饺子没有蘸料，不靠谱啊～,0,0,0,负向,1,正向,0.31718719005584717,0.6828128099441528
"可乐撒了快一半了,谢谢",1,1,1,正向,0,负向,0.7502993941307068,0.249700665473938
少送了一个肥牛啊！！,0,0,0,负向,1,正向,0.2608473300933838,0.7391526699066162
买了一份拉面都没有餐具呀怎么吃,1,1,1,正向,0,负向,0.9451038837432861,0.05489608272910118
"订了一份大酱汤，送来后一看，好少，都没吃爽，最后米饭剩一半，好浪费(⊙o⊙)…,鸡块还算可以！",0,0,0,负向,1,正向,0.1809321790933609,0.8190677762031555
太慢了，给送了瓶饮料，服务还算好，希望能准时送达,1,1,1,正向,0,负向,0.9812415838241577,0.018758447840809822
感觉没有之前好吃了！还是因为不是一个店的缘故,0,0,0,负向,1,正向,0.455939382314682,0.5440606474876404
最后一次买你家东西。,0,0,0,负向,1,正向,0.473350465297699,0.526649534702301
芝士薯蓉烤过火了,1,1,1,正向,0,负向,0.8028439283370972,0.19715605676174164
京酱肉丝太咸了，建议下次淡一点,1,1,1,正向,0,负向,0.8205594420433044,0.17944054305553436
要是菜再多些就更好了,1,1,1,正向,0,负向,0.7273935675621033,0.2726064622402191
一般吧，没有期待中的感觉,1,1,1,正向,0,负向,0.8843088746070862,0.11569111794233322
肘子拌饭竟然是辣的,1,1,1,正向,0,负向,0.9778956770896912,0.022104309871792793
饭菜不错，速度太慢了,1,1,1,正向,0,负向,0.98969966173172,0.010300369933247566
没有想到鸡柳沙拉里面有那么多沙拉酱，我本来就感冒了不想吃太腻的，没想到还是吃了。。。,1,1,1,正向,0,负向,0.9377473592758179,0.06225263327360153
味道还可以，送餐速度，唉，慢了点,1,1,1,正向,0,负向,0.5730434060096741,0.4269565939903259
餐品挺好的，就是百度外面快递差点事。,0,0,0,负向,1,正向,0.13023214042186737,0.8697678446769714
鳕鱼口感太老了，总体好，性价比好！百度外卖+丽华快餐好！,0,0,0,负向,1,正向,0.008342229761183262,0.9916577935218811
"送来的瞬间我就不想吃了,送餐员身上的味道太大了,唉,我都不好意思说",0,0,0,负向,1,正向,0.10958395898342133,0.8904160857200623
永远不看备注,0,0,0,负向,1,正向,0.4806059002876282,0.5193941593170166
这蔬菜拌饭有点,0,0,0,负向,1,正向,0.34727180004119873,0.6527281999588013
现在的送餐速度是越来越慢,1,1,1,正向,0,负向,0.9536608457565308,0.04633909836411476
好评一个。干嘛非要10字以上！！！,1,1,1,正向,0,负向,0.5789149403572083,0.42108502984046936
送餐速度快！可惜没有注意我订的是19:00送达，17:30就送到了。19:00还要再跑一趟！送来时眼前一亮，牛皮纸袋比塑料袋显得高了一个档次，订书钉封口自己给自己下降了一个层次。打开拿出用锡纸包裹好的卷饼，感觉干净和保温，还附带一次性手套和餐巾，赞一个。撕开1/3咬了一口，饼的口感很好，没有韧劲比较容易嚼。里面的肉，让我有些失望。我想象的肘子应该是大片的，这里的却是小丁丁。而且酱料不是我喜欢的风格。另外里面的配菜几乎没有，我吃到最后只吃到一条青椒，这样比较腻一些。整体能吃饱，卖20一份有些贵了。,0,0,0,负向,1,正向,0.11564486473798752,0.8843551278114319
用大众点评直接订餐50多块，说无法送餐，退款，用百度外卖优惠完29块就送到家了，我啥也不说了，开心啊！,1,1,1,正向,0,负向,0.9972911477088928,0.0027088725473731756
"送得慢。。下午一兩點定的也等了一個多小時,不過味道真的不錯,包裝的看起來很貼心！正能量卷餅~",1,1,1,正向,0,负向,0.8918190002441406,0.10818105190992355
蔬菜的特别辣，土豆丝的里面也有辣椒。总体不错。不能吃辣的一定要记得备注,1,1,1,正向,0,负向,0.8538187742233276,0.14618121087551117
打电话让快点，还是十一点送到的，，，，,0,0,0,负向,1,正向,0.36352312564849854,0.6364769339561462
没什么味道！,0,0,0,负向,1,正向,0.45167356729507446,0.5483264327049255
皮蛋瘦肉粥不是熬出来的粥，是白粥上撒料，美味。葱油面没什么味道，就肥肠米粉还可以，不太满意。,0,0,0,负向,1,正向,0.36471500992774963,0.6352850198745728
送有很快，东西一般吧,1,1,1,正向,0,负向,0.8889055848121643,0.1110944151878357
谢谢！速度很快辛苦了！,0,0,0,负向,1,正向,0.00488584628328681,0.9951140880584717
