text,label,raw_label,true_label,true_name,pred_label,pred_name,prob_0_负向,prob_1_正向
没有放辣椒，吃着不是很爽,1,1,1,正向,0,负向,0.7839804291725159,0.21601957082748413
味道一般为什么没有酱……,1,1,1,正向,0,负向,0.928540050983429,0.07145995646715164
酱太多了，口味太重,1,1,1,正向,0,负向,0.7324323654174805,0.26756760478019714
外卖员不进园区,0,0,0,负向,1,正向,0.46381840109825134,0.536181628704071
送外卖的小哥不认路啊，等的有点久啊,1,1,1,正向,0,负向,0.5118494629859924,0.4881505072116852
很失望，不好吃。,0,0,0,负向,1,正向,0.46041491627693176,0.5395850539207458
很喜欢，一周已经喝了四次了。最爱手榨柠檬绿,1,1,1,正向,0,负向,0.6629237532615662,0.3370762765407562
很快，而且送了番茄酱和纸巾,1,1,1,正向,0,负向,0.5712446570396423,0.42875534296035767
傻x外卖，送餐速度跟sh1t一样,0,0,0,负向,1,正向,0.46799540519714355,0.5320045948028564
"你家不看备注的吗？我说了装两个袋,帮别人买的,还用一个袋,我怎么拿啊",1,1,1,正向,0,负向,0.8896421194076538,0.11035788059234619
鸡肉有点腥,0,0,0,负向,1,正向,0.46488961577415466,0.535110354423523
包装挺好，土豆肉丝卷饼中的肉丝都是肥的，不好吃，土豆丝也一般,0,0,0,负向,1,正向,0.4916653037071228,0.5083346962928772
饭和菜一共就半碗，一个鸡蛋也没熟，没肉，30，真差！恶心！,0,0,0,负向,1,正向,0.20212945342063904,0.7978705167770386
太快了！！简直是神速啊！！！,1,1,1,正向,0,负向,0.8593776822090149,0.1406223624944687
送餐不是一般的快，简直神速,1,1,1,正向,0,负向,0.758854329586029,0.24114571511745453
牛肉几片，很明显量超少啊，15大洋不值,0,0,0,负向,1,正向,0.26924771070480347,0.7307522892951965
配送速度有点慢,0,0,0,负向,1,正向,0.42490386962890625,0.5750961303710938
送餐块，肉夹馍还好，南瓜饼和三鲜补好。,0,0,0,负向,1,正向,0.49640125036239624,0.5035987496376038
不说别的这次速度满分，希望加大量吧。,1,1,1,正向,0,负向,0.6237080693244934,0.3762918710708618
味道不是太好,0,0,0,负向,1,正向,0.46148446202278137,0.5385155081748962
送餐小伙子可贴心了，还帮我妈把垃圾随手带下楼了，超级赞！,1,1,1,正向,0,负向,0.8253247141838074,0.17467527091503143
红豆布丁奶茶太甜。烤珍珠一直美味,1,1,1,正向,0,负向,0.7106329202651978,0.28936704993247986
服务态度极差！,0,0,0,负向,1,正向,0.28901877999305725,0.7109812498092651
稍微有点咸了,0,0,0,负向,1,正向,0.4292982816696167,0.5707016587257385
饭菜做的不错，送餐速度有些慢，要是能快些就好了,0,0,0,负向,1,正向,0.29185768961906433,0.7081423401832581
从来没有评论过，实在忍不住，配送员那个脾气之差啊，让人感觉自己简直就是欠他巨款。点这么多外卖从来没遇见找不到地方的配送员，这位大哥找不到地方打电话问也就罢了，关键是整个人牛逼哄哄，一会儿嫌我说话快，一会儿又嫌我没说清楚。最后到了也是脾气巨差，一脸不耐烦。大热天的确实辛苦，但是正是因为大热天所以懒得出去才叫外卖啊，真不知道该怎么来抚慰这种配送员的心情，臭脸和语气堪比驾校教练。点餐的人受了这些气，饭菜怎么样还重要嘛。,0,0,0,负向,1,正向,0.44561055302619934,0.5543894171714783
估计是太远，不过味道倒是令人惊喜啊,1,1,1,正向,0,负向,0.696644127368927,0.3033559322357178
从包装到味道总体还可以，就是小菜不怎么好吃，木耳还凑合，辣白菜根本不是那味儿！所以小菜再弄好点的话，还会多多支持！,0,0,0,负向,1,正向,0.48095595836639404,0.519044041633606
"送得太快了,快哭了",1,1,1,正向,0,负向,0.594955325126648,0.40504467487335205
速度很快，送了蘸酱，但是上次电话订餐没有送。孩子喜欢吃马盏糕和小笼包,1,1,1,正向,0,负向,0.7021562457084656,0.29784372448921204
送达晚了些，但是送了一瓶饮料，心情舒缓了些，好评,1,1,1,正向,0,负向,0.6426849961280823,0.3573150038719177
牛蛙就三块.真的,0,0,0,负向,1,正向,0.4408566355705261,0.5591433048248291
还好，就是送的有点慢，饼都没有嚼劲了。,1,1,1,正向,0,负向,0.7051461338996887,0.2948538661003113
"送的挺快的,但是饼子不热,夹得肉好少没以前吃的时候多了",0,0,0,负向,1,正向,0.18134397268295288,0.8186560273170471
别的都很好，就是汤洒了。。。,0,0,0,负向,1,正向,0.07574032992124557,0.924259603023529
菜还不错，米饭有点馊了。。。。,0,0,0,负向,1,正向,0.4769144058227539,0.5230855941772461
牛肉的筋太多，味道还行，不过价格摆在这里，挺公道的了,0,0,0,负向,1,正向,0.22709310054779053,0.7729068994522095
梅菜好多，海带味道怪怪的,0,0,0,负向,1,正向,0.24843727052211761,0.7515627145767212
扣肉好吃，红烧鱼块刺多味道也不好吃。,0,0,0,负向,1,正向,0.2420606166124344,0.7579393982887268
很快。而且我就在一楼今天第一次给我送上门了，之前两次都是自己出去拿的,1,1,1,正向,0,负向,0.8354864120483398,0.16451354324817657
还可以，家常味道。下饭,1,1,1,正向,0,负向,0.5527463555335999,0.44725361466407776
河粉量很大，配汤略咸,0,0,0,负向,1,正向,0.36945000290870667,0.6305500268936157
怎么送的不是肘子的！！！,0,0,0,负向,1,正向,0.4629096984863281,0.5370903611183167
"饭店给下错单了,少送了2份,并且态度非常不好,配送员态度非常好,希望改善一下饭店的服务态度",0,0,0,负向,1,正向,0.4744850695133209,0.5255149602890015
12块钱的疙瘩汤就一小盒，太坑爹了,0,0,0,负向,1,正向,0.49894070625305176,0.5010592937469482
维生素冒牌货配送还好,0,0,0,负向,1,正向,0.40192681550979614,0.5980731844902039
每次都棒哒哒的！超赞！,1,1,1,正向,0,负向,0.8749191761016846,0.12508080899715424
肥牛有点硬,0,0,0,负向,1,正向,0.3992507755756378,0.6007491946220398
味道不错，多放蔬菜会更好吃，但是突然发现里面有一条头发，有点那种感觉，你懂的，以后多注意点，做饭的人把帽子带好，千万别再发生这样的事,0,0,0,负向,1,正向,0.025489771738648415,0.9745101928710938
意面好难吃,0,0,0,负向,1,正向,0.35497236251831055,0.6450276374816895
3个小时……,1,1,1,正向,0,负向,0.8760408759117126,0.12395911663770676
"包装很漂亮,可惜味道偏甜不合口味",1,1,1,正向,0,负向,0.5205923914909363,0.4794076085090637
调味还不错，牛蛙肉老，米饭不好吃,0,0,0,负向,1,正向,0.39543405175209045,0.6045658588409424
大盘鸡没面,0,0,0,负向,1,正向,0.40920475125312805,0.5907952189445496
一百多的菜，没什么，有点少。胃口还行吧，麻椒有点多。,0,0,0,负向,1,正向,0.41173726320266724,0.5882627367973328
排骨不错，丸子不好吃。很不好吃,0,1,0,负向,1,正向,0.31364545226097107,0.6863544583320618
饺子很不错，就是送餐的太慢了，下次希望百度能快一点,0,0,0,负向,1,正向,0.20353901386260986,0.7964609861373901
"有点凉了,煎饼不热乎就好吃了,不过能在这雨夹雪的夜晚在屋里等待晚餐也是很爽的一件事儿",1,1,1,正向,0,负向,0.8586090803146362,0.14139090478420258
味道一般。没有想象的好吃。,1,1,1,正向,0,负向,0.7748376131057739,0.22516240179538727
盖子盖不好，送来的时候都洒了，咖啡品质越做越差。谢谢师傅大冷天的配送。这家星巴克店都对不起师傅这么辛苦的跑腿儿。,0,0,0,负向,1,正向,0.30920037627220154,0.6907996535301208
排骨饭油腻的很,0,0,0,负向,1,正向,0.27838757634162903,0.7216123938560486
"为何没有发票,为何不开发票",1,1,1,正向,0,负向,0.8850669860839844,0.1149330735206604
味道还不错，就是菜品制作下一步就订单完成可以评价。。有点。。,0,0,0,负向,1,正向,0.15336932241916656,0.8466306924819946
快递员挺好，速度挺快,0,0,0,负向,1,正向,0.04917680844664574,0.950823187828064
蟑螂还成对儿的啊,0,0,0,负向,1,正向,0.44308337569236755,0.5569166541099548
不错，服务很好,0,0,0,负向,1,正向,0.03072078339755535,0.9692792892456055
感谢送餐员大下雨就来,0,0,0,负向,1,正向,0.318634569644928,0.6813653707504272
为什么圣代没有勺子？,1,1,1,正向,0,负向,0.853959321975708,0.146040678024292
炸花生米量大，但发干。肉夹馍肉多，但馍硬。蛋炒饭火候不错，但油大。总体都还行，但又都欠那么一点。,0,0,0,负向,1,正向,0.17887236177921295,0.8211276531219482
面条给的少，我饭量大，吃不饱。味道挺好。,0,0,0,负向,1,正向,0.3902401030063629,0.6097599267959595
点了太多次了，味道很香,1,1,1,正向,0,负向,0.7650030255317688,0.23499692976474762
京酱肉丝太咸了,1,1,1,正向,0,负向,0.7655298113822937,0.23447027802467346
我说辣一点是在凉面里。卷饼里的全部都是辣椒超级啦只有两片都是肥肉。啦的我喷火其他还好啦。吃了你家很多次了怎么能这样伤人心啊,1,1,1,正向,0,负向,0.9205994606018066,0.07940053194761276
还不错，送餐师傅很给力！,0,0,0,负向,1,正向,0.031449466943740845,0.9685505032539368
餐不错，速度慢,0,0,0,负向,1,正向,0.23551981151103973,0.7644801735877991
粉很好吃，就是配送员找不到位置还一直埋怨，送来时已经坨了！,0,0,0,负向,1,正向,0.024679087102413177,0.9753208756446838
我的午餐首选品牌…,1,1,1,正向,0,负向,0.6014013886451721,0.39859864115715027
分量很足，不错，都是肉丁，还有青辣椒，不腻，下次尝尝别的口味的。,1,1,1,正向,0,负向,0.6675086617469788,0.33249133825302124
送的及时，但是鸡柳煎饼给的普通煎饼。豆腐脑两碗，勺子只给一个。,0,0,0,负向,1,正向,0.3053203225135803,0.6946796774864197
配送员相当没有礼貌,0,0,0,负向,1,正向,0.48775169253349304,0.5122482180595398
送餐速度巨慢，说是餐厅接错订单了，一个地方远的餐厅给送的，送餐小哥态度还不错，不过东西真心难吃额,0,0,0,负向,1,正向,0.36446765065193176,0.6355323791503906
"态度很好,地址填错了还是给我跑了一趟,没有表现出不愿意的样子,为了这个快递员,我写了评论",1,1,1,正向,0,负向,0.8899495005607605,0.11005052179098129
总体还好了，就是油太大…,0,0,0,负向,1,正向,0.1965375393629074,0.8034623861312866
送货真的很快。。。。。,1,1,1,正向,0,负向,0.5475268363952637,0.4524731934070587
送的挺快的,0,0,0,负向,1,正向,0.31515151262283325,0.6848484873771667
虽然价格便宜，但是煎饼外卖真的不好吃！薄脆都不脆了，鸡柳也软了。。,0,0,0,负向,1,正向,0.11173727363348007,0.8882626891136169
巨慢无比，我催单，店家态度还很恶劣,0,0,0,负向,1,正向,0.12058676779270172,0.8794131875038147
粥一般，卷饼不错,1,1,1,正向,0,负向,0.5239924788475037,0.47600752115249634
我订的是套餐，怎么只给我送单点的？,1,1,1,正向,0,负向,0.9145047664642334,0.085495226085186
"1、尖椒土豆丝，说好的尖椒呢。。。全是土豆丝。,2、大号的卷饼，有点太大了。。。。。。,3、粥不错",1,1,1,正向,0,负向,0.8723441362380981,0.12765580415725708
超级难吃，最差的外卖,0,0,0,负向,1,正向,0.4270288944244385,0.5729711651802063
配送速度很慢。,0,0,0,负向,1,正向,0.3565411865711212,0.6434588432312012
没送我饮料，妈蛋,0,0,0,负向,1,正向,0.3351902663707733,0.6648097634315491
花卷太好吃，每次都买很多。如果再增加一些粗粮就更好了。,1,1,1,正向,0,负向,0.7885854244232178,0.2114146202802658
蔬菜沙拉没送,0,0,0,负向,1,正向,0.34188371896743774,0.6581162810325623
有点慢，其他的还好,1,1,1,正向,0,负向,0.6601147055625916,0.33988526463508606
"我要的米线,全都给做的土豆粉,很不满意,对配送比较满意。",0,0,0,负向,1,正向,0.4861376881599426,0.5138622522354126
怎么说呢，最满意的是包装，哈哈，味道和想象的差好远，饼好硬，哎╮(╯▽╰)╭，不过挺便宜的,0,0,0,负向,1,正向,0.07809959352016449,0.9219004511833191
老汤捞饭味道有点奇怪，有点咸,0,0,0,负向,1,正向,0.2233511209487915,0.7766488790512085
肘子有点腻,0,0,0,负向,1,正向,0.41310936212539673,0.5868906378746033
肥牛根本不是肥牛，干巴巴的,0,0,0,负向,1,正向,0.32675886154174805,0.6732411980628967
没有到店好吃，区别好大，,0,0,0,负向,1,正向,0.34348565340042114,0.6565143465995789
今天的土豆是烂的，而且没有一滴油！！！,1,1,1,正向,0,负向,0.8896560668945312,0.11034395545721054
太好吃了，量又大,1,1,1,正向,0,负向,0.5569851398468018,0.44301483035087585
好奇怪的味道,0,0,0,负向,1,正向,0.21075376868247986,0.7892462611198425
过节果然不一样，忒快了！建议豆腐脑换成小的沙拉更好了,1,1,1,正向,0,负向,0.8152458071708679,0.1847541481256485
送的有点慢，总体评价还行,0,0,0,负向,1,正向,0.3325193226337433,0.6674805879592896
"这次送餐时间有些长,打电话去催,客服服务很好,送餐员服务也很好,菜也是热的,所以还是五星啦！不过土豆肉丝卷基本没有肉",1,1,1,正向,0,负向,0.5761026740074158,0.4238973557949066
送餐速度比较快，但是少送了一份，只能让外卖小哥给退了，可是还是有一个人没吃上饭，有点坑～希望商家下次配餐时候认真一点,0,0,0,负向,1,正向,0.3654276728630066,0.6345723271369934
什么玩意，清汤寡水的！,0,0,0,负向,1,正向,0.34213387966156006,0.6578661799430847
还不错！这次点的是饭，没有立减的话，那就不值二十元这个价！,1,1,1,正向,0,负向,0.8673235177993774,0.13267649710178375
越来越慢了呢,1,1,1,正向,0,负向,0.7286643981933594,0.2713356018066406
"菜的质量挺好,送餐很差味道比一般好些",0,0,0,负向,1,正向,0.4844735860824585,0.5155263543128967
"没有提供餐具，希望下次能改进。,送餐速度快",0,0,0,负向,1,正向,0.42111101746559143,0.578889012336731
"等两个小时多,差点没饿死",1,1,1,正向,0,负向,0.9019064903259277,0.09809345006942749
订过一次不想第二次,0,0,0,负向,1,正向,0.28642311692237854,0.7135769128799438
还不错，速度很快,0,0,0,负向,1,正向,0.09347362071275711,0.9065263867378235
一共吃到一小条牛肉丝儿，吃完胃疼不行,0,0,0,负向,1,正向,0.4384465515613556,0.5615534782409668
"多搞活动哦,尖椒土豆丝没有味道。",1,1,1,正向,0,负向,0.694710910320282,0.3052891194820404
送货速度快，服务不错。就是饭比较难吃,0,0,0,负向,1,正向,0.14983266592025757,0.8501673340797424
"鱼很腥。豆角也没上次好吃，很老,不会再来了",0,0,0,负向,1,正向,0.12434622645378113,0.8756537437438965
还可以，就是量小点,0,0,0,负向,1,正向,0.31956106424331665,0.6804389357566833
速度有点慢,0,0,0,负向,1,正向,0.4805279076099396,0.519472062587738
分量够，味道可以，送一次性手套和餐巾纸,1,1,1,正向,0,负向,0.5325548052787781,0.4674452543258667
包装的是不错的，但是这个肘子卷味道是真的不敢恭维。下次不会来了。,1,1,1,正向,0,负向,0.8051708936691284,0.19482910633087158
这个味道一般，不喜欢,1,1,1,正向,0,负向,0.8798891305923462,0.12011083215475082
味道好，送的也不慢，就是包装不严实，一个纸袋子也不封口,0,0,0,负向,1,正向,0.3312320411205292,0.6687679886817932
第二次吃，味道非常好。开始想买20张馅饼带回家，但是系统默认两个馅饼一个餐盒，想想要来10个餐盒有点恐惧只能作罢。请系统升级一下使包装可选。谢谢！,1,1,1,正向,0,负向,0.9127629995346069,0.08723702281713486
垃圾中的战斗机,0,0,0,负向,1,正向,0.4054928719997406,0.594507098197937
卷饼味道有点淡，肘子瘦肉有点多，太有嚼劲,0,0,0,负向,1,正向,0.097261942923069,0.902738094329834
"帅,够快,对我胃口",1,1,1,正向,0,负向,0.698779284954071,0.30122071504592896
担担面外卖过来就是一坨,0,0,0,负向,1,正向,0.18180778622627258,0.818192183971405
烤馒头片太难吃了，感觉像没烤一样。手撕包菜太油...蜜汁鸡翅很好吃，但越来越小。烤虾也不错。烤尖椒插了一个根部都带着籽怎么吃嘛！,0,0,0,负向,1,正向,0.4713967442512512,0.5286032557487488
送餐很晚，订的是11点送，快12半才到，主要是送餐人员11点才上班，哎没办法，有点咸，不太好吃,0,0,0,负向,1,正向,0.1935044378042221,0.8064955472946167
"送餐师傅很快,可是菜品一般,感觉都不新鲜",1,1,1,正向,0,负向,0.8294205665588379,0.17057940363883972
"我想说我的皮蛋瘦肉粥呢,就光把卷饼送来了,粥呢？",1,1,1,正向,0,负向,0.6219658255577087,0.37803417444229126
米饭一般，4块有点贵，小炒肉不错,1,1,1,正向,0,负向,0.670487105846405,0.3295128047466278
发票为什么少了30元,1,1,1,正向,0,负向,0.823353111743927,0.17664693295955658
2分12元的菜一点点，9元的就就是易拉罐,0,0,0,负向,1,正向,0.32441774010658264,0.6755822896957397
感觉太油了,1,1,1,正向,0,负向,0.6950913071632385,0.3049086928367615
很早以前就听说过宇宙卷饼，但是一直没时间吃到。不得不说宇宙卷饼包装让人眼前一亮，顿时觉得逼格提高了一个档次。土豆肉丝卷饼的吃起来比一般的摊卖的好吃一些，用了满减优惠之后很划算，总的来说挺不错的。,1,1,1,正向,0,负向,0.669696569442749,0.3303034007549286
油太多了。服务态度好。,0,0,0,负向,1,正向,0.4465802311897278,0.5534197092056274
送餐很准时,0,0,0,负向,1,正向,0.12855657935142517,0.8714434504508972
公司里十几个人，吃丽华快餐，吃一次，拉一次肚子，你们真的很缺德。,0,0,0,负向,1,正向,0.1005573496222496,0.8994426727294922
送得很快。但是那晚筷乐家园餐盒装的鸭汤散发着臭味，没敢喝,0,0,0,负向,1,正向,0.36416172981262207,0.6358382701873779
口味有些甜，不是我喜欢的口味，可以换其它口味试试,1,1,1,正向,0,负向,0.9391903877258301,0.06080964580178261
第三次下单，前两次很快很新鲜！今天又慢，质量又差！好的品质要保持才好,0,0,0,负向,1,正向,0.20533236861228943,0.7946676015853882
"啊吃完一股香菇味久久萦绕无法散去,南瓜粥不甜",1,1,1,正向,0,负向,0.6593608856201172,0.3406391739845276
等了有点久,1,1,1,正向,0,负向,0.6628402471542358,0.3371596932411194
阿邦半年好好咯哦不急,1,1,1,正向,0,负向,0.532734751701355,0.4672652781009674
味道好，果子煎饼挺好的，套餐很划算。,0,0,0,负向,1,正向,0.015570608898997307,0.9844293594360352
毛血旺里火腿差，肥肠颜色偏重，毛肚牙碜，料还是很足的，味道还可以，其他都不错，米饭给的特多，好,0,0,0,负向,1,正向,0.26542559266090393,0.7345743775367737
经常取消订单无法配送,0,0,0,负向,1,正向,0.4435827434062958,0.5564172863960266
送的挺快，点了一个bbq团餐，一个皇堡，结果送了2个皇堡，说好的bbq呢？着急出门，老公说咱们还是当回好人吧！虽然没去投诉，但我还是要在评价里说一下,0,0,0,负向,1,正向,0.49267858266830444,0.5073214769363403
咸水鸭太少味道一般！,1,1,1,正向,0,负向,0.7930602431297302,0.20693975687026978
卷饼不太好吃哦,1,1,1,正向,0,负向,0.5584079623222351,0.4415920376777649
"冰糖雪梨粥,连米都没有,就是个甜汤,凉拌木耳里面怎么还有一根黄瓜丝,一根豆腐丝",0,0,0,负向,1,正向,0.2514914274215698,0.748508632183075
送餐员很给力，这菜真是一般般啊。,0,0,0,负向,1,正向,0.11712909489870071,0.8828708529472351
领导说这是一个非常适合加班时候吃的略带文艺的小卷饼,1,1,1,正向,0,负向,0.7160077691078186,0.2839922308921814
不太喜欢这个盖饭，还是卷饼比较好吃,0,0,0,负向,1,正向,0.25206491351127625,0.7479350566864014
天天吃，会不会长胖,1,1,1,正向,0,负向,0.5791367292404175,0.4208633005619049
"第一次点的时候,送餐慢，服务态度不好，隔了好久，在看评论都说送餐慢，我也很犹豫，不过抱着侥幸赌运气的成分在里面，试着又点了一次，没想到送餐速度跟我预定的时间刚好，菜也好吃。完美。满分。",1,1,1,正向,0,负向,0.9439135789871216,0.05608640983700752
不错～送餐很快～服务很好,0,0,0,负向,1,正向,0.020197715610265732,0.9798023104667664
感觉不是很好吃，有点亏，,0,0,0,负向,1,正向,0.09224454313516617,0.907755434513092
饭菜不错，量足，但手机没信号就没接到电话，打电话过去服务员态度特别不好,0,0,0,负向,1,正向,0.12965695559978485,0.870343029499054
物美价廉！给的量挺大的，味道也不错，好评！(不是说现在手机APP下单送清至口香糖么？为什么这个百度配送人员没给我?,1,1,1,正向,0,负向,0.5521780848503113,0.44782185554504395
香菇鸡肉卷里没鸡肉。。。全是香菇,1,1,1,正向,0,负向,0.7532329559326172,0.24676699936389923
三十元的套餐看上去还没有商务套餐好,0,0,0,负向,1,正向,0.49195465445518494,0.5080454349517822
真的是不好吃，但是师傅送餐还比较快,0,0,0,负向,1,正向,0.400827556848526,0.5991725325584412
太特么牛逼了，全是肉，卧槽！,1,1,1,正向,0,负向,0.8324103951454163,0.16758960485458374
肉有点腻了,1,1,1,正向,0,负向,0.6402478218078613,0.35975217819213867
口味挺好的，就是米饭再多点就好了。而且我也备注多加米饭了。,0,0,0,负向,1,正向,0.4243740439414978,0.575626015663147
最近迷恋金桔柠檬茶啊！,1,1,1,正向,0,负向,0.5009624361991882,0.49903756380081177
纯素蔬菜卷，好多香菇，对不吃香菇的人来说，要疯了....,1,1,1,正向,0,负向,0.6718796491622925,0.3281204104423523
送餐员态度不好，餐送到了还要客户下楼取，你怎么不让客户直接去饭店取。餐品一直很好，请继续保持,0,0,0,负向,1,正向,0.33765584230422974,0.6623441576957703
再送小哥超帅！！！！,1,1,1,正向,0,负向,0.6858862042427063,0.3141137957572937
每天都在吃，就是外卖小哥有点慢，老板能不能让你们外卖小哥把速度提升一点呢？,1,1,1,正向,0,负向,0.6913137435913086,0.308686226606369
难吃，快递脾气很大,0,0,0,负向,1,正向,0.4026868939399719,0.5973131060600281
哎，要的不辣的，结果送来的超辣,0,0,0,负向,1,正向,0.26082083582878113,0.739179253578186
希望下次尽量按时送，不要太早了,1,1,1,正向,0,负向,0.7048529386520386,0.29514700174331665
这饭太给力，吃不完都,1,1,1,正向,0,负向,0.6288855075836182,0.3711145520210266
微甜，本人不太爱吃,1,1,1,正向,0,负向,0.5272799730300903,0.47272002696990967
年糕好辣，不是微辣，果汁是苹果汁，送过来的没有石榴汁，好像快过期了，沙拉怎么好多水,1,1,1,正向,0,负向,0.7983679175376892,0.2016320526599884
"皮厚,菜少粥不满",0,0,0,负向,1,正向,0.2595809996128082,0.7404189705848694
少送了一份南瓜羹，不过后来很快补送了，超爱,1,1,1,正向,0,负向,0.6289872527122498,0.37101277709007263
就是配送大哥忘记给我拿吸管了⋯⋯其他都很棒。,1,1,1,正向,0,负向,0.8101620078086853,0.1898379772901535
菜少，送餐快。,0,0,0,负向,1,正向,0.278173565864563,0.721826434135437
粉很好吃，但是订了卤蛋却没有。,0,0,0,负向,1,正向,0.22989033162593842,0.7701097130775452
